,name,bar_code,brand,categories,labels,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,generic_name,quantity,packaging,manufacturing,nova_score,palm_ingredients,allergens,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,additives,traceability_code,markets,link,ingredients_origins
431,Crabe de mangrove,3379141101844,,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
432,Rillettes marlin piment - Le Pecheur Creole,3379141202404,['Le Pecheur Creole'],,,['France'],"['Rillette de Marlin Gout Pimenté : rrwin ', '25%', 'char de passai blax: ', '25%', 'eal', 'crème fraiche', 'huile toumesd', 'de protéines de Jat', 'fiiyes de terre', 'laloœ', 'gdifiant E407', 'épc»s', 'sel']",['Non végétalien'],,,,,,,,,?,,255,,1067 kj(255 kcal),,"22,1",,"4,5",,"3,7",,"0,18",,"10,9",,"1,9",,"0,76",,,,,,,,,,,,['Lait'],,,,,,,,,,,,,
433,Filet de ti lapia,3379141202930,,,,['France'],[],[],,,,,,,,,?,,67,,280 kj(67 kcal),,"0,1",,"0,1",,"0,1",,"0,1",,"14,7",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
434,Espadon Fumé Tranché - Le Pêcheur Créole,3379141203203,['Le Pêcheur Créole'],"['Produits de la mer', 'Poissons', 'Poissons fumés', 'Espadon', 'Espadons fumés']","['Pêché à la palangre', 'Fabriqué en France', 'Fumé au bois de hêtre', 'Nou la fé']",['France'],"['Espadon', 'sel', 'sucre', 'épices']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",8 g,en quantité modérée,1.9 g,en quantité modérée,0.4 g,en faible quantité,1.4 g,en quantité modérée,?,,175,-3%,732 kj(175 kcal),-3%,8,-21%,"1,9",-7%,"0,6",+26%,"0,4",+27%,22,+1%,"1,4",-51%,"0,56",-51%,4,-69%,C,-69%,Espadon Fumé Tranché,,"['Frais', 'Plastique']","['France', 'La Réunion']",3,,['Espadon'],D,86.6%,0.0%,2.5%,9.2%,1.3%,0.3%,42,,,,,"['FAO N°51', 'Océan Indien']"
435,Farine pour froture - 1.5kg,3379141401005,,,,['France'],[],[],,,,,,,,,?,,334,,1397 kj(334 kcal),,"1,2",,"0,2",,"75,6",,"1,3",,10,,"0,9",,"0,36",,,,,,,1.5 kg,,,,,,,,,,,,,,,,,,
436,Udon - Eaglobe,3379141606639,['Eaglobe'],,,['France'],"['Farine de blé ', '99%', 'sel', "" Conseils de l'allergie: Ce Produit contient céréales contenant du gluten""]","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,357,,1494 kj(357 kcal),,1,,"0,3",,73,,"1,7",,12,,1,,"0,4",,,,,,,,,,,,['Gluten'],,,,,,,,,,,,,
437,Poisson en saumure façon cambodgiens - PSP - 454g,3379141804547,['PSP'],['Pickles'],,['France'],"['Gourami', 'sel', 'sucre', 'riz grillé en poudre']",[],2.3 g,en faible quantité,0.7 g,en faible quantité,0 g,en faible quantité,20 g,en quantité élevée,?,,101,-18%,423 kj(101 kcal),-17%,"2,3",-78%,"0,7",-56%,"0,5",-82%,0,-100%,"14,4",+1016%,20,+594%,8,+594%,11,+32%,D,+32%,Poisson en saumure façon Cambodgienne,454 g,"['Bocal', 'Verre']",['Vietnam'],3,,,,,,,,,,,,,['Supermarché Asie'],,['Viêt Nam']
438,Nems au crabe et à la crevette - PSP,3379141807357,['PSP'],,,['France'],[],[],,,,,,,,,?,,418,,1749 kj(418 kcal),,"0,98",,"0,19",,"15,7",,"2,85",,7,,"0,62",,"0,248",,,,,,,,,,,,,,,,,,,,,,,,,
439,Nems aux crevettes - 1500g,3379141807784,,"['Produits de la mer', 'Plats préparés', 'Crustacés', 'Crevettes', 'Nems', 'Nem aux crevettes']",,['France'],[],[],5.6 g,en quantité modérée,1.4 g,en faible quantité,2.4 g,en faible quantité,1 g,en quantité modérée,?,,168,-13%,703 kj(168 kcal),-14%,"5,6",-35%,"1,4",+22%,"34,7",+48%,"2,4",-10%,6,-17%,1,-21%,"0,4",-21%,4,+14%,C,+14%,,1500 g,,,,,,C,62.8%,18.1%,4.7%,5.0%,2.0%,7.4%,57,,,,,
440,Mini Pâté Impérial - PSP - 500g,3379141807869,"['PSP', 'Paris Store']","['Surgelés', 'Plats préparés', 'Plats à base de pâtes', 'Nems']",,['France'],"['Crevettes 17 %', 'chair de crabe 17 %', 'taro', 'carotte', 'pois navet', 'vermicelle', 'champignon noir', 'échalotes', 'ail', 'épice galette de riz']","['Non végétalien', 'Non végétarien']",5.3 g,en quantité modérée,1.7 g,en quantité modérée,2.9 g,en faible quantité,1 g,en quantité modérée,?,,231,+14%,967 kj(231 kcal),+15%,"5,3",-41%,"1,7",+4%,41,+81%,"2,9",+3%,"3,9",-43%,1,-24%,"0,4",-24%,5,-5%,C,-5%,Mini paté impérial au crevette et chair de crabe,500 g,"['Surgelé', 'Plastique']",,3,,['Crustacés'],C,62.8%,18.1%,4.7%,5.0%,2.0%,7.4%,57,,,['Paris store'],,['Viêt Nam']
441,Confiserie banane et cacahuètes Keo Chuoi - Vinawang - 180g (7x 25g),3379141808040,['Vinawang'],"['Snacks', 'Snacks sucrés', 'Confiseries']",,['France'],"['sucre', 'amidon', 'cacahuètes', 'banane', 'noix de coco', 'gingembre', 'sésame']","['Sans huile de palme', 'Végétalien', 'Végétarien']",0.14 g,en faible quantité,0 g,en faible quantité,46.2 g,en quantité élevée,0 g,en faible quantité,"723,1",-61%,173,-59%,"723,1 kj(173 kcal)",-59%,"0,14",-99%,0,-100%,"46,2",-31%,"46,2",-7%,"0,51",-88%,0,-100%,0,-100%,12,-34%,D,-34%,Confiserie banane et cacahuètes Keo Chuoi,180 g (7 x 25 g),"['Plastique', 'Individuel']",['Vietnam'],3,,"['Arachides', 'Graines de sésame']",,,,,,,,,,,['PARIS STORE'],,['Viêt Nam']
442,Nougat - PSP - 400g,3379141811378,['PSP'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Nougats', 'Nougat au sésame']",,['France'],"['farine de tapioca', 'cacahuète', 'sésame', 'malte', 'sucre', 'eau']",[],0.14 g,en faible quantité,0 g,en faible quantité,42.6 g,en quantité élevée,0 g,en faible quantité,723,-61%,?,,723 kj(173 kcal),-61%,"0,14",-99%,0,-100%,"42,6",-35%,"42,6",-22%,"0,5",-93%,0,-100%,0,-100%,11,-31%,D,-31%,Nougat au sésame,400 g,"['pot en plastique', 'sachets individuels']",['Vietnam'],3,,"['Arachides', 'Graines de sésame']",D,91.0%,4.2%,2.3%,2.0%,0.5%,0.0%,34,,['PARIS STORE SAS'],['Le Carré Asiatique'],,['Viêt Nam']
443,Galettes De Riz - Food lion,3379141812689,['Food lion'],,,['France'],"['FARINE DE RIZ', 'EAU', 'SEL']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,341,,1427 kj(341 kcal),,"0,39",,"0,12",,"83,8",,0,,"0,51",,"1,98",,"0,792",,,,,,,,,,,,,,,,,,,,,,,,,
444,Sucre de Palme,3379141813747,,,,['France'],[],[],,,,,,,,,?,,363,,1519 kj(363 kcal),,"0,4",,0,,"88,9",,"87,42",,"1,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Cacahuètes Grillées 150G - PSP,3379141815147,['PSP'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Fruits à coques et dérivés', 'Fruits à coques', 'Fruits à coque grillés', 'Cacahuètes', 'Cacahuètes grillées']",,['France'],"['Cacahouètes grillées:Cacahouètes et sel', 'Allergènes:contient cacahouèttes']",[],35.7 g,en quantité élevée,7.14 g,en quantité élevée,3.87 g,en faible quantité,1.79 g,en quantité élevée,?,,429,-29%,1795 kj(429 kcal),-29%,"35,71",-27%,"7,14",-0%,"17,86",+48%,"3,87",-26%,"21,43",-17%,"1,79",+81%,"0,716",+81%,4,-33%,C,-33%,,,,,,,,D,91.0%,1.7%,3.2%,2.0%,2.2%,0.0%,45,,,,,
446,Dried peanuts,3379141815154,,,,['France'],[],[],,,,,,,,,?,,607,,2540 kj(607 kcal),,"46,43",,"10,7",,"21,43",,"3,77",,"21,43",,"2,23",,"0,892",,,,,,,,,,,,,,,,,,,,,,,,,
447,Seiche coupé congelé,3379141816199,,,,['France'],[],[],,,,,,,,,?,,54,,226 kj(54 kcal),,"0,71",,"0,25",,0,,0,,"11,9",,"0,84",,"0,336",,,,,,,,,,,,,,,,,,,,,,,,,
448,Galette De Riz Ronde 28 CM LION,3379141832830,['Lion'],,,['France'],"['Riz', ' Tapioca', 'Eau', 'Sel']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,341,,1427 kj(341 kcal),,"0,39",,"0,12",,"83,8",,0,,"0,51",,"1,98",,"0,792",,,,,,,,,,,,,,,,,,,,,,,,,
449,Riz Basmati PSP 2KG,3379142101621,,,,['France'],[],[],,,,,,,,,?,,346,,1448 kj(346 kcal),,1,,"0,3",,75,,"0,2",,"8,6",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
450,Riz Basmati PSP 5KG,3379142103045,,,,['France'],[],[],,,,,,,,,?,,356,,1490 kj(356 kcal),,1,,"0,3",,75,,"0,2",,"8,6",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
451,Riz long,3379142401097,,,,['France'],[],[],,,,,,,,,?,,340,,1423 kj(340 kcal),,0,,0,,80,,0,,6,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
452,Vermicelle de riz -  - 400g,3379142402100,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Nouilles', 'Vermicelle de riz']",,['France'],[],[],0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0.28 g,en faible quantité,?,,374,+12%,1565 kj(374 kcal),+13%,0,-100%,0,-100%,"77,2",+12%,0,-100%,"9,6",+97%,"0,28",-7%,"0,112",-7%,0,-100%,B,-100%,,400 g,,,,,,,,,,,,,,,,,,
453,Queue de crevette crue - PSP - 800g,3379144102121,['PSP'],"['Produits de la mer', 'Crustacés', 'Crevettes', 'Crevettes géantes tigrées']",,['France'],"['CREVETTES ', 'crustacés', 'EAU', 'SEL', 'Stabilisateur E451']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",0.87 g,en faible quantité,0.3 g,en faible quantité,0.58 g,en faible quantité,0.51 g,en quantité modérée,"346,06",-14%,?,,"346,06 kj(83 kcal)",-21%,"0,87",-60%,"0,3",-35%,"0,93",-15%,"0,58",+66%,"17,79",-2%,"0,51",-65%,"0,204",-65%,-2,-180%,A,-180%,,800 g,['Congelé'],,4,,['Crustacés'],D,78.1%,0.0%,4.9%,11.3%,2.5%,3.2%,38,"['E451 - Triphosphates', '', 'Risque élevé de sur-exposition']",,,,"['Bangladesh', 'Élevées au Bangladesh']"
454,Queue de crevette crue congelée,3379144102145,,"['Produits de la mer', 'Crustacés', 'Crevettes', 'Queues de crevettes']",,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,D,78.1%,0.0%,4.9%,11.3%,2.5%,3.2%,38,,,,,
455,Kumquat Confit 200G - Paris Store Senia - 200g,3379145007326,['Paris Store Senia'],['Kumquats'],,['France'],"['Kamquat', 'Sucre', 'Eau', ' ', 'lg dioxide de soufre E220 et sel sont naturellement présent en faible quantité', "" Conseils de l'allergie: pour allergènes"", 'voir ingrédients soulignés']",[],0.33 g,en faible quantité,0.16 g,en faible quantité,67.4 g,en quantité élevée,0.625 g,en quantité modérée,?,,294,,1230 kj(294 kcal),,"0,33",,"0,16",,"75,4",,"67,4",,"0,49",,"0,625",,"0,25",,15,,D,,,200 g,,,,,,,,,,,,,,,,,,
456,Nouilles instantanées - Kailo Brand,3379145024170,['Kailo Brand'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Produits déshydratés', 'Produits lyophilisés à reconstituer', 'Nouilles', 'Nouilles instantanées']",,['France'],"['Nouilles: Farine de LIÉ', 'Huile de palme', 'Sel', ""Régulateurs d'acidité "", 'E500', 'i', 'E501', 'i', "" Sachet d'huiles: Huile d'assaisonnement "", 'échalote', 'ail', 'huile de SAQ', 'Saveur oignon ', 'huile de huile de vanilline', 'épaississant ', 'E1420', 'oignon', "" Sachet d'assaisonnements: Sel"", 'Sucre', 'Exhausteurs de goût ', 'E621t E627', 'E631', 'Oignon', 'Arôme oignon ', 'huile de huile de vanilline', 'épaississant ', 'E1420', 'oignon', 'Ail', 'sauce de en poudre maltodextrine', 'colorant ', 'E150a', 'exhausteurs de goût ', 'E627', 'E631', 'sel', 'Gingembre', 'Caramel en poudre', 'Ciboulette deshydratés', 'Protéine de hydrolysée', 'Poivre', "" s il Oirin r' di ouli nés""]",['Huile de palme'],,,,,,,,,?,,492,+65%,2059 kj(492 kcal),+63%,"26,4",+128%,"10,7",+103%,"54,8",+35%,2,-17%,"10,1",+59%,"5,6",+115%,"2,24",+115%,,,,,,,,,4,['Huile de palme'],,,,,,,,,,"['E500i - Carbonate de sodium', 'E501i - Carbonate de potassium', 'E1420 - Amidon acétylé', 'E631 - Inosinate disodique', 'E150a - Caramel E150a', 'E627 - Guanylate disodique']",,,,
457,Kailo nouilles arôme crabe - Knorr instant soup avec nouilles et croutons,3379145024729,['Knorr instant soup avec nouilles et croutons'],,,['France'],"['Nouilles: Farine de blé', 'Huile de palme', 'Sel', ""Régulateurs d'acidité "", 'E500', 'i', ""E501 Sachet dihuiles: Huile d'assaisonnements "", 'échalote', 'ail', 'huile de soin', 'Arôme crabe ', 'huile de soja', 'vanilline', 'épaississant ', 'E1420', 'extrait de crabe ', 'crustacé', "" Sachets d'assaisonnements: Sel"", 'Sucre', 'Exhausteurs de goût ', 'E621', 'E627', 'EOI', 'Arôme crabe ', 'extrait de gabe ', 'crustacé', 'sel', 'exhausteur de goût ', 'E621', 'amidon de tapioca', 'sucre', 'Caramel en poudre', 'Sauce de soja en ', 'E150a', 'colorant poudre ', 'Sola', 'maltodextrine', 'exhausteurs de goût ', 'E627', 'E631', 'sel', 'Ciboulette déshydratée', 'Ail', 'protéine de soja hydrolysée', 'Poivre,']","['Huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,?,,492,,2059 kj(492 kcal),,"26,4",,"10,7",,"54,8",,2,,"10,1",,"5,5",,"2,2",,,,,,,,,,4,['Huile de palme'],['Crustacés'],,,,,,,,,"['E500i - Carbonate de sodium', 'E501 - Carbonates de potassium', 'E1420 - Amidon acétylé', 'E621 - Glutamate monosodique', '', 'Risque élevé de sur-exposition', 'E627 - Guanylate disodique', 'E150a - Caramel E150a', 'E631 - Inosinate disodique']",,,,
458,Infusion légèreté au Ginseng,3379145028444,,,,['France'],[],[],,,,,,,,,?,,345,,1443 kj(345 kcal),,"6,9",,0,,"48,4",,"0,03",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Kuei Hua Chen Chiew 桂花陈酒 - Feng Shou - 750ml,3379145028864,['Feng Shou'],"['Boissons', 'Boissons alcoolisées']",,['France'],"['Eau 70%', ""extrait fleur de l'osmanthus 20%"", 'sucre 10%']",[],,,,,,,,,500,+144%,?,,500 kj(120 kcal),+138%,0,-100%,0,-100%,10,+112%,10,+413%,"0,9",+30%,0,-100%,0,-100%,,,,,,750 ml,"['Bouteille', 'Verre']",['Chine'],3,,,,,,,,,,,,,['Supermarché Asie'],,
460,Nouilles De Shandong Ramen - EAGlobe,3379145032885,['EAGlobe'],,,['France'],"['Farine de blé', 'Sel', "" Rema ue sur les alle ies: ènes voir I 'n r' i ntsen r a"", 't!er ie: contient du luten de blé']",[],,,,,,,,,?,,349,,1460 kj(349 kcal),,1,,"0,3",,73,,"1,7",,12,,1,,"0,4",,,,,,,,,,,,['Gluten'],,,,,,,,,,,,,
461,Soja - Eaglobe - 1kg,3379148803888,['Eaglobe'],,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,1kg,,,,,,,,,,,,,,,,,,
462,Racine De Lotus,3379149005748,,,,['France'],[],[],,,,,,,,,?,,73,,305 kj(73 kcal),,0,,0,,17,,0,,"0,9",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
463,Huile de sésame - Jia - 500ml (460g),3379149009456,['Jia'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Matières grasses', 'Céréales et dérivés', 'Matières grasses végétales', 'Huiles', 'Huiles de céréales', 'Huiles de sésame']",,['France'],['Huile de graine de sésame 100%'],[],100 g,en quantité élevée,14 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,3700,+7%,?,,3700 kj(884 kcal),+3%,100,+4%,14,-5%,0,-100%,0,-100%,0,-100%,0,-100%,0,-100%,11,-4%,D,-4%,,500 ml (460 g),,,,,['Graines de sésame'],C,89.1%,2.2%,4.4%,2.1%,2.2%,0.0%,55,,,,,
464,Sachet Gingembre pour Sushi -  - 150g / 100g égoutté,3379149011084,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Pickles', ""Pickles d'origine végétale"", 'Epices', 'Gingembre', 'Gingembre mariné', 'Légumes condimentaires']",['Avec édulcorants'],['France'],"['Rouge tranches de gingembre avec édulcorants', ' Ingredients: Gingembre 67 % ', 'Zingiber officinale', 'eau', 'sel', 'acidifiant : E260', 'E330', 'conservateur : E202', 'colorant E163', 'édulcorant E951', 'E950', 'E955', 'E954']",[],0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,2 g,en quantité élevée,?,,10,-96%,42 kj(10 kcal),-96%,0,-100%,0,-100%,"1,3",-97%,0,-100%,"0,2",-81%,2,+422%,"0,8",+422%,,,,,Tranches de gingembre avec édulcorants. - Sachet Gingembre pour Sushi,150 g / 100 g égoutté,"['Sachet', 'Plastique']",['Chine'],4,,,B,61.7%,0.0%,0.0%,28.7%,9.6%,0.0%,97,"['E260 - Acide acétique', 'E330 - Acide citrique', 'E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition', 'E163 - Anthocyanes', 'E951 - Aspartame', 'E950 - Acésulfame K', 'E955 - Sucralose', 'E954 - Saccharine et ses sels']",,,,
465,Sauce d'huître,3379149011374,,"['Epicerie', 'Sauces', ""Sauces à l'huitre""]",,['France'],[],[],0 g,en faible quantité,0 g,en faible quantité,4 g,en faible quantité,6.25 g,en quantité élevée,?,,167,+76%,699 kj(167 kcal),+75%,0,-100%,0,-100%,8,-61%,4,-74%,2,+7%,"6,25",-30%,"2,5",-30%,12,-9%,D,-9%,,,,,,,,,,,,,,,,,,,,
466,Diots secs de Savoie nature,3379300000124,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Saucisses savoyardes', 'Diots', 'Diots de Savoie']",,['France'],[],[],44 g,en quantité élevée,18 g,en quantité élevée,0 g,en faible quantité,4.3 g,en quantité élevée,?,,508,+66%,2125 kj(508 kcal),+66%,44,+69%,18,+78%,0,-100%,0,-100%,28,+64%,"4,3",+96%,"1,72",+96%,26,+23%,E,+23%,,,,,,,,E,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,,,
467,Pormonier de savoie,3379300000377,,,,['France'],[],[],,,,,,,,,?,,238,,996 kj(238 kcal),,16,,"6,7",,"2,9",,0,,20,,"2,4",,"0,96",,,,,,,,,,,,,,,,,,,,,,,,,
468,Diots de savoie fumée,3379300000513,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Saucisses savoyardes', 'Diots', 'Diots de Savoie']",,['France'],[],[],25 g,en quantité élevée,11 g,en quantité élevée,0.6 g,en faible quantité,2.3 g,en quantité élevée,?,,309,+1%,1293 kj(309 kcal),+1%,25,-4%,11,+9%,"1,2",+17%,"0,6",+1%,20,+17%,"2,3",+5%,"0,92",+5%,23,+9%,E,+9%,,,,,,,,E,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,,,
469,Diots de savoie,3379300004221,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Saucisses savoyardes', 'Diots', 'Diots de Savoie']",,['France'],[],[],25 g,en quantité élevée,11 g,en quantité élevée,0.6 g,en faible quantité,2.3 g,en quantité élevée,?,,309,+1%,1293 kj(309 kcal),+1%,25,-4%,11,+9%,"1,1",+7%,"0,6",+1%,20,+17%,"2,3",+5%,"0,92",+5%,23,+9%,E,+9%,,,,,,,,E,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,"['EMB 73201', 'Planay (Savoie, France)']",,,
470,Diots sec de savoie pur porc traditionnel,3379300030022,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Saucisses savoyardes', 'Diots', 'Diots de Savoie']","['Viande Française', 'Viande Porcine Française']",['France'],[],[],41 g,en quantité élevée,18 g,en quantité élevée,0 g,en faible quantité,3.9 g,en quantité élevée,?,,491,+60%,2054 kj(491 kcal),+60%,41,+58%,18,+78%,0,-100%,0,-100%,30,+75%,"3,9",+78%,"1,56",+78%,26,+23%,E,+23%,,,,,,,,E,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,"['FR 73.201.007 CE', 'Planay (Savoie, France)']",,,
471,petit orleanais cendré - Jacquin - 240g,3379330001009,['Jacquin'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages pasteurisés']",['Fabriqué en France'],['France'],"['lait de vache pasteurisé', 'ferments', 'sel', 'cendre']",['Non végétalien'],22 g,en quantité élevée,17 g,en quantité élevée,0 g,en faible quantité,1.5 g,en quantité modérée,?,,270,-14%,1130 kj(270 kcal),-14%,22,-15%,17,-4%,"0,5",-55%,0,-100%,20,+8%,"1,5",+4%,"0,6",+4%,14,-2%,D,-2%,,240 g,['sous vide'],,3,,['Lait'],D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,"['FR 36 233 001', 'Vernelle (Indre, France)']",['Carrefour'],,
472,Petit Vendome,3379330001047,,,,['France'],[],[],,,,,,,,,?,,224,,937 kj(224 kcal),,23,,14,,3,,2,,10,,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,
473,Fromage au lait de vache pasteurisé Olivet au poivre,3379330010957,,,,['France'],[],[],,,,,,,,,?,,278,,1163 kj(278 kcal),,22,,17,,"0,5",,"0,5",,20,,"1,5",,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,
474,Fromage Olivet cendré - Saval,3379330033444,['Saval'],,,['France'],[],[],,,,,,,,,?,,282,,1180 kj(282 kcal),,22,,15,,"0,5",,"0,5",,"20,4",,"1,8",,"0,72",,,,,,,,,,,,['Lait'],,,,,,,,,,,['Magasins U'],,
475,Le petit Orléanais - Savall - 250g,3379330072078,['Savall'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages à pâte molle à croûte fleurie', 'Fromages pasteurisés']",,['France'],"['Lait de vache', 'sel', 'enzyme coagulant', 'ferments']",['Non végétalien'],20 g,en quantité modérée,13 g,en quantité élevée,0.5 g,en faible quantité,1.8 g,en quantité élevée,1095,-10%,?,,1095 kj(262 kcal),-11%,20,-17%,13,-23%,"0,5",-31%,"< 0,5",+30%,"20,4",+11%,"1,8",+19%,"0,72",+19%,15,+4%,D,+4%,Fromage au lait de vache,250 g,"['boîte', 'Bois', 'Frais']",['France'],3,,['Lait'],C,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,"['FR 61.402.001 CE', 'Saint-Hilaire-de-Briouze (Orne, France)']","['Auchan', 'Magasins U']",,
476,Olivet au lait cru,3379330333346,,,,['France'],[],[],,,,,,,,,?,,280,,1172 kj(280 kcal),,22,,15,,"0,5",,"0,2",,20,,"1,6",,"0,64",,,,,,,,,,,,,,,,,,,,,,,['Magasins U'],,
477,Fuet catalan saucisse seche extra nature,3379442140030,,['ca:Fuet'],['en:gluten-free'],['France'],[],[],36 g,en quantité élevée,13 g,en quantité élevée,3.9 g,en faible quantité,4 g,en quantité élevée,?,,468,+5%,1958 kj(468 kcal),+5%,36,+2%,13,-1%,"9,9",+137%,"3,9",+68%,26,-3%,4,+1%,"1,6",+1%,25,+1%,E,+1%,,,,,,,,,,,,,,,,,,,,
478,Bte 1 / 2 Tripe Provencale Paul &louis,3379670005682,,,,['France'],[],[],,,,,,,,,?,,120,,502 kj(120 kcal),,"5,1",,"1,4",,"3,6",,"0,1",,15,,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,
479,"Tajine boulettes au mouton (2 personnes) - Sévrina - 740g e (560g de garniture, 180g de couscous)",3379670007532,['Sévrina'],"['Conserves', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats préparés en conserve', 'Tajine', 'Plats au mouton']","['Point Vert', 'Eco-Emballages']",['France'],"['Garniture560 g [Sauce  : eau', ""huile d'olive"", 'arôme ', 'dont blé', 'miel', 'sel', 'amidon modifié de maïs', 'épices', 'herbes aromatiques', 'concentré de tomate', 'colorant : extrait de paprika', 'jus de citron concentré', ' Légumes et fruit ', '38 %', ' : carottes', 'navets', 'oignons', 'tomates', 'haricots verts', 'pois chiches', 'raisins', ' Boulettes au mouton ', '21 %', ' : viande et gras de mouton ', '51 %', 'protéines de soja réhydratées', 'eau', 'fibre de blé', 'arômes', 'dextrose', 'herbes aromatiques', 'betterave rouge déshydratée]', '\rCouscous 180 g : semoule de blé dur précuite à la vapeur']","['Non végétalien', 'Non végétarien']",4 g,en quantité modérée,,,,,,,752,+50%,?,,752 kj(180 kcal),+43%,4,-14%,,,27,+646%,,,"8,5",-35%,,,,,,,,,Tajine boulettes au mouton,"740 g e (560 g de garniture, 180 g de couscous)","['Boîte', 'Conserve', 'Métal', 'Couvercle ouverture facile', 'Coupelle', 'Plastique 05 (PP)', 'Couvercle', 'Plastique']","['Covi (Groupe Covi) - 341 Route de Clisson - 44230 Saint-Sébastien-sur-Loire', 'Loire-Atlantique', 'Pays de la Loire', 'France']",4,,"['Gluten', 'Soja']",,,,,,,,,"['E14XX - Amidons modifiés', 'E160c - Extrait de paprika']","['FR 44.190.005 CE', 'Saint-Sébastien-sur-Loire (Loire-Atlantique, France)']",['Lidl'],,
