,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,traceability_code,additives,nova_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,labels,ingredients_origins,allergens,generic_name,packaging,manufacturing,markets,brand_owner,link,palm_ingredients
287,Macedoine de legumes,0452525510043,['France'],[],[],?,43,180 kj(43 kcal),"0,5","0,1","6,7","1,1","2,1","0,7","0,28",,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'en:canned-drained-diced-mixed-vegetables']",0.5 g,en faible quantité,0.1 g,en faible quantité,1.1 g,en faible quantité,0.7 g,en quantité modérée,,+2%,+3%,+32%,-15%,+18%,-13%,-7%,+8%,+8%,-3,,A,,,,,,,,,,,,,,,,,,,,
288,Green chilli peppers,04563347,['France'],[],[],?,164,686 kj(164 kcal),"13,4","7,6","2,5","1,7","6,1","3,6","1,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Passata - Palazzo,04568568,['France'],[],[],?,47,197 kj(47 kcal),?,0,?,"7,5",2,"0,5","0,2",['Palazzo'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Le Carré - Carrefour - 230g,0462210818071,['France'],"['lait pasteurisé de vache ', 'sel', 'enzyme coagulante', 'ferments lactiques et affinage', ' Produit soumis à dessiccation']",['Non végétalien'],1365,?,1365 kj(326 kcal),27,19,~ 0,~ 0,21,"1,6","0,64",['Carrefour'],"['FR 57.060.001 CE', 'Bénestroff (Moselle, France)']",,3,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages à pâte molle à croûte fleurie', 'Fromages pasteurisés', ""Carrés de l'Est""]",27 g,en quantité élevée,19 g,en quantité élevée,0 g,en faible quantité,1.6 g,en quantité élevée,,,+5%,+12%,+14%,-100%,-100%,+6%,-4%,-4%,16,+3%,D,+3%,C,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,230 g,,,['Lait'],Carré de l'Est,['Aluminium'],,"['Carrefour Market', 'Carrefour']",,,
291,Jus de poire,0463948484767,['France'],[],[],?,60,251 kj(60 kcal),"0,5","0,1",15,10,"0,5","0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Tchibo Privat Kaffee Guatemala Grande - 500g,04600060,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 g,,,,,,,,,,
293,Bananes Cavendish - Carrefour Market - 6,04738619,['France'],[],[],?,?,,?,,?,,?,,,['Carrefour Market'],,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits tropicaux', 'Bananes']",,,,,,,,,,,,,,,,,,,,,,,B,63.7%,0.0%,0.0%,23.1%,9.9%,3.2%,95,6,,,,,,,['Carrefour'],,,
294,0481180001276,0481180001276,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Chabrior,04879242,['France'],[],[],?,?,,?,,?,,?,,,['Chabrior'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"Yaourt au lait entier, sucré, infusé à la gousse de vanille - Relais H café - 140g",0490000013665,['France'],"['lait entier 74% ', 'origine : France', 'crème ', 'origine : France', 'sucre 9%', 'ferments lactiques', 'infusion de gousses de vanille ', 'lait', ' 1%']",['Non végétalien'],?,128,536 kj(128 kcal),"7,5","4,9",12,11,"2,7","0,09","0,036",['Relais H café'],,,3,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts aromatisés']",7.5 g,en quantité modérée,4.9 g,en quantité modérée,11 g,en quantité modérée,0.09 g,en faible quantité,,+41%,+41%,+172%,+180%,-3%,-7%,-24%,-21%,-21%,6,+78%,C,+78%,B,58.5%,18.6%,8.7%,7.9%,5.0%,1.4%,92,140 g,,"['France', 'Lait origine France']",['Lait'],,,,,,,
297,Yaourt au lait entier - RelaisH café,0490000013672,['France'],"['lait entier 59% ', 'origine France', 'sucre 13%', 'crème ', 'origine : France', 'mûre 9% ', 'purée', 'myttille 2% ', 'purée', 'ferments lactiques', 'amidon de maïs', 'épaississant : pectine', 'arôlll', ' naturel', 'conservateur sorbate ', 'le potassium', 'jus concentre de carotto et dlhibiscus', 'Fabriqué dans un atelier utilisant des fruits à coque', 'des œufs et du glutens poldg net :']",['Non végétalien'],?,132,552 kj(132 kcal),"6,1","3,9",17,16,"2,3","0,07","0,028",['RelaisH café'],,['E440 - Pectines'],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Lait'],,,,,,,
298,Riz au lait - Relais H Cafe,0490000023596,['France'],"['Riz au laï : lait enter 66 %', 'crème', 'riz 11 %', 'ure 9%', ' Fabriqué un ater:er utjlignt des fruts à coque', 'Œufs et du gluten', ' 160g poids net : nutijonnelles moyennes pour 100g 648kJ Glucides 21']",['Non végétalien'],?,154,644 kj(154 kcal),"6,5","3,9",21,12,3,"0,1","0,04",['Relais H Cafe'],,,4,"['Desserts', 'Puddings', 'Riz au lait']",6.5 g,en quantité modérée,3.9 g,en quantité modérée,12 g,en quantité modérée,0.1 g,en faible quantité,,+6%,+8%,+73%,+71%,-7%,-11%,-12%,-22%,-22%,5,+24%,C,+24%,B,63.9%,15.4%,7.4%,8.1%,4.1%,1.1%,87,,,,"['Œufs', 'Gluten', 'Lait']",,,,,,,
299,Yaourt Vanille Lait entier - Trib’s,0490000030587,['France'],"['YAOURT au lait entier Sucré', 'infusé àla gousse de VANILLE NATURELLE poids net : 140g Ingrédienb : lattentier 74% ', 'origine : France', 'crème Origine : France', 'sucre 9%', 'fermenb laciques', 'infusion de gousses de vanille ', 'lait', ' 1 Fabriqué dans un atelier utilisant des fruits à coque', 'des œufs et du gluten', ' 140g poids net : VANILLE NATURELLE']",['Non végétalien'],?,128,536 kj(128 kcal),"7,5","4,9",12,11,"2,7","0,09","0,036",['Trib’s'],,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts vanille']",7.5 g,en quantité modérée,4.9 g,en quantité modérée,11 g,en quantité modérée,0.09 g,en faible quantité,,+32%,+33%,+114%,+118%,+1%,-1%,-30%,-17%,-17%,6,+123%,C,+123%,,,,,,,,,,,,['Lait'],,,,,,,
300,Yaourt au lait entier,0490000030594,['France'],[],[],?,132,552 kj(132 kcal),"6,1","3,9",17,16,"2,3","0,07","0,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Carottes Râpées,0490000135213,['France'],[],[],?,36,151 kj(36 kcal),"0,26","0,06","6,59","4,84","0,82","0,12","0,048",,,,,"['Plats préparés', 'Légumes préparés', 'Carottes râpées', 'Carottes râpées assaisonnées']",0.26 g,en faible quantité,0.06 g,en faible quantité,4.84 g,en faible quantité,0.12 g,en faible quantité,,-55%,-55%,-95%,-86%,+9%,-4%,-5%,-81%,-81%,1,+125%,B,+125%,B,62.4%,0.0%,0.0%,18.7%,12.9%,6.0%,98,,,,,,,,,,,
302,Yaourt au lait entier - Vanille,0490000184617,['France'],[],[],?,128,536 kj(128 kcal),"7,6","5,1",12,11,"2,7","0,09","0,036",,"['FR 13.005.028 CE', 'Aubagne (Bouches-du-Rhône, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Yaourt au lait entier mûre et myrtille,0490000184631,['France'],[],[],?,138,577 kj(138 kcal),"6,5","3,6",17,17,"2,2","0,09","0,036",,"['FR 13.005.028 CE', 'Aubagne (Bouches-du-Rhône, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Bloubiboulga,0491238455029,['France'],[],[],?,80,335 kj(80 kcal),12,4,30,"0,05",50,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Creamy Peanut butter,0492120204244,"['France', 'États-Unis']","['Roasted peanuts', 'sugar', 'contains 2% or less of: molasses', 'fully hydrogenated vegetable oil ', 'rapeseed', 'cottonseed', 'soybean', 'salt']",[],?,594,2485 kj(594 kcal),"46,88","7,81","21,88","6,25","21,88","1,015","0,406",,,,4,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales']",46.9 g,en quantité élevée,7.81 g,en quantité élevée,6.25 g,en quantité modérée,1.01 g,en quantité modérée,,-29%,-28%,-49%,-48%,+55433%,+21452%,+75089%,+2530%,+2530%,9,+9%,C,+9%,,,,,,,,,,,,['Soja'],,,,,MARKET PANTRY,,
306,Extra crunchy peanut butter,0492120204251,"['France', 'États-Unis']","['Roasted peanuts', 'sugar', 'contains 2% or less of: molasses', 'fully hydrogenated vegetable oil ', 'rapeseed', 'cottonseed', 'soybean', 'salt']",[],?,562,2351 kj(562 kcal),"46,88","7,81","18,75","9,38","21,88","0,78","0,312",,,,4,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales']",46.9 g,en quantité élevée,7.81 g,en quantité élevée,9.38 g,en quantité modérée,0.78 g,en quantité modérée,,-33%,-32%,-49%,-48%,+47489%,+32245%,+75089%,+1921%,+1921%,9,+9%,C,+9%,,,,,,,,,,,,['Soja'],,,,,MARKET PANTRY,,
307,5010026516619,5010026516619,['France'],[],[],?,?,,?,,?,,?,,,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Flocons', 'Mueslis', 'Flocons de céréales', 'Céréales extrudées', 'Flocons extrudés', 'Céréales au caramel', 'Céréales au miel', 'Pétales multicéréales']",,,,,,,,,,,,,,,,,,,,,,,B,53.5%,25.9%,8.6%,6.8%,5.2%,0.0%,90,,,,,,,,,,,
308,Spaghetti n5,0503163594169,['France'],[],[],?,359,1502 kj(359 kcal),2,"0,5","70,9","3,5","12,8","0,013","0,005",,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Spaghetti']",2 g,en faible quantité,0.5 g,en faible quantité,3.5 g,en faible quantité,0.013 g,en faible quantité,,+2%,+1%,+14%,+35%,+3%,+18%,+8%,-46%,-46%,-1,,A,,,,,,,,,,,,,,,,,,,,
309,Lait 1l,0504817390014,['France'],[],[],?,45,188 kj(45 kcal),"1,5",1,"4,8","4,8","3,2","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Provençale aux tomates fraîches - Panzani,05033631,['France'],[],[],?,51,213 kj(51 kcal),"1,6","0,2","6,9","5,3","1,4","0,93","0,372",['Panzani'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Sans conservateurs'],,,,,,,,,
313,Zen Panda,05084203,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,0512111500909,0512111500909,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Miel de Montagne  -,0512219900687,['France'],[],[],?,?,,?,,?,,?,,,,,,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de fleurs', 'Produits de montagne', 'Miels de montagne']",,,,,,,,,,,,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,
316,San pellegrino - 1l,0522112878808,['France'],[],[],?,?,,?,,?,,?,,,['San Pellegrino'],,,,"['Boissons', 'Boissons gazeuses', 'Eaux', 'Eaux de sources', 'Eaux minérales', 'Eaux gazeuses', 'Eaux minérales gazeuses']",,,,,,,,,,,,,,,,,,,0,-100%,A,-100%,,,,,,,,,1 l,,,,,['Bouteille plastique'],,,,,
317,Iso,0524368233486,['France'],[],[],?,236,987 kj(236 kcal),0,0,0,0,23,"2,2","0,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Montreal Chicken - McCormick,05224610,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,"0,1","0,04",['McCormick'],,,,"['Epicerie', 'Condiments', 'Assaisonnements']",0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0.1 g,en faible quantité,,-100%,-100%,-100%,-100%,-100%,-100%,-100%,-99%,-99%,0,-100%,B,-100%,,,,,,,,,,,,,,,,,,,
319,Dejeunette - Leclerc,05297221,['France'],[],[],?,313,1310 kj(313 kcal),"1,9","0,5",63,"0,6","9,4","1,5","0,6","['Leclerc', 'E.Leclerc']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Terrine de campagne aux châtaigne,0531985583993,['France'],[],[],?,298,1247 kj(298 kcal),25,"9,5","4,2","1,6",14,"1,6","0,64",,,,,"['Viandes', 'Charcuteries', 'Produits à la viande', 'Terrines', 'Terrines de campagne']",25 g,en quantité élevée,9.5 g,en quantité élevée,1.6 g,en faible quantité,1.6 g,en quantité élevée,,-8%,-8%,-12%,-12%,+83%,+84%,0%,0%,0%,19,-2%,E,-2%,,,,,,,,,,,,,,,,,,,
321,Chocolate Rye Crumb Milk & Sea Salt - Pump Street Bakery - 70g e,0533637835382,"['France', 'Royaume-Uni']","['Fèves de cacao', 'sucre de canne', 'beurre de cacao biologique', 'lait en poudre', 'sel de mer et chapelure ', '_blé', 'seigle']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",?,546,2284 kj(546 kcal),"41,7","24,8","44,4","24,3","8,8","0,3","0,12",['Pump Street Bakery'],,,3,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs']",41.7 g,en quantité élevée,24.8 g,en quantité élevée,24.3 g,en quantité élevée,0.3 g,en quantité modérée,,-2%,-2%,+6%,+7%,+15%,-23%,+15%,+542%,+542%,22,+4%,E,+4%,E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,70 g e,,,"['Gluten', 'Lait']",,"['Papier', 'Tablette']","['Oxford', 'Suffolk', 'Angleterre']",,,,
