,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,markets,quantity,categories,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,labels,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,ingredients_origins,origin_detail,manufacturing,additives,nova_score,allergens,generic_name,producer_info,traceability_code,link,palm_ingredients
1635,Fruit à tartiner - Vitabio,32881311140953,['Vitabio'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,EARL GREY - INFUZ,3286010009,['INFUZ'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,croissant - croustipate,3392590202,['Croustipate'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,croustipate,0392590202399,['Croustipate'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,Drink and slim,3701026305656,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,sardine - phare d\'eckmuhl,32636701520,"[""phare d\\'eckmuhl""]",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,MUSCADE MOULUE - LA VIE CLAIRE,3266191021546,['LA VIE CLAIRE'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,NOIR AU PIMENT ROUGE - LINDT,761040007057,['LINDT'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,tafl - schawrzkopf - 1,7332531019736,['Schawrzkopf'],['France'],[],[],?,?,?,?,?,,1,,,,,,,,,,,,,,,['Plastic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,Wings party mexicain - Maitre coq,9140900010370,['Maitre coq'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,Gouda au cumin - Leclerc - 184g,0206921013185,['Leclerc'],['France'],[],[],?,?,?,?,?,,184g,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages à pâte molle à croûte fleurie', 'Fromage à pâte molle à croûte lavée au lait pasteurisé']",,,,,,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,['sous cellophane'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,Pur arabica grains - NATURELA,37001100037,['NATURELA'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,Gressins au sésame - Moulin des moines,6933002634734,['Moulin des moines'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,Tortilla chips - Acapulco,1422484777282,['Acapulco'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,chicorée café - auchan,32456781695,['Auchan'],['France'],[],[],?,?,?,?,?,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,Soupe de poissons et crustacés - U saveurs,0412120059804,['U saveurs'],['France'],[],[],?,?,?,?,?,,,"['Plats préparés', 'Soupes', 'Soupes à réchauffer', 'Soupes de poissons']",,,,,,E,89.9%,2.6%,1.2%,5.2%,0.8%,0.3%,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,Croûtons saveur ail - U saveurs,3216220360542,['U saveurs'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,Gorgonzola -,2480968035425,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,cocktail de fruits - Aro - 4kg,3439495209648,['Aro'],['France'],[],[],?,?,?,?,?,,4 kg,,,,,,,,,,,,,,,['boite 5/1'],['Fruit au sirop'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,pik  et.  croq - la. vache.  qui. rit - 5,6013790809061,['la. vache.  qui. rit'],['France'],[],[],?,?,?,?,?,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,Moutarde à l’ancienne - Huilerie de Blot,376021893,['Huilerie de Blot'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,Mélange graines salade - Auchan,0278255023095,['Auchan'],['France'],[],[],?,?,?,?,?,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,Pastilles Citron Ginseng - Aromandise,3560458791294,['Aromandise'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,Escalope de veau - SICABA,2208046042246,['SICABA'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,Nori paillettes - Marinoë,35658404052,['Marinoë'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,grandlait - candia,317657164500505,['Candia'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,pomme sans sucre ajouté - Etienne valade,174061051114,['Etienne valade'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,pruneaux d\'Agen - lou prunel,543267105448,['lou prunel'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,Vin rouge 11° - Villaray,3045710021560,['Villaray'],['France'],[],[],?,?,?,?,?,,,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rouges']",,,,,,D,38.9%,16.2%,33.0%,8.1%,2.4%,1.3%,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,inconnu - distributeur,356007037,['Distributeur'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,camembert de caractère - Carrefour,245412463,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,Cacahuète - Pépite,8715118851001,['Pépite'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,madeleines - Saint Michel,17853010143,['Saint Michel'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,Super U,6216214151054,['Super U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,vinaigre de cidre - bio village,356470711739501,['bio village'],['France'],[],[],?,?,?,?,?,['Leclerc'],,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,Perles de Jasmin - Origines Tea & Coffee,3760247352009,['Origines Tea & Coffee'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,nouilles sautées aux crevettes - delices d\'orient,3386030007453,"[""delices d\\'orient""]",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,madascacar - scop ethicable,37600917225,['scop ethicable'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,Maison Roucadil - Pruneaux d\'Agen dénoyautés,359512000095,"[""Pruneaux d\\'Agen dénoyautés""]",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,chorizo fort - elpozo,84108431165,['Elpozo'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,Thé vert Earl Grey - Artisans du monde,3413880015755,['Artisans du monde'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,Mangue - U,3256222130226,['U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,Madeleines - SAINT MICHEL,178530410143,['SAINT MICHEL'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,Saucisson à l’ancienne - Raffin,5887022228514,['Raffin'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,colombia - nespresso,2630039695620,['Nespresso'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,panier du primeur - e. leclerc marque repère,35647066451,['e. leclerc marque repère'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,Georgeliin - Fraise du Sud ouest,3113711827044,['Fraise du Sud ouest'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,Miss Dammann - DAMMANN FRERES,3700972001421,['DAMMANN FRERES'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,BEURRE TENDRE - CROISES,35647002919,['CROISES'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,ORGANIC GREEN TEA - JARDIN BIO,3478820002,['JARDIN BIO'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,caprice des Dieux,31617110019,"['caprice des Dieux', 'Savencia']",['France'],[],[],?,?,?,?,?,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']",,,,,,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,Ravioles du dauphiné - Auchan,35967102147,['Auchan'],['France'],[],[],?,?,?,?,?,['Auchan'],,"['Plats préparés', 'Plats à base de pâtes', 'Pâtes farcies', 'Ravioles', 'Ravioles du Dauphiné']",,,,,,C,72.9%,12.7%,5.5%,4.6%,2.4%,1.7%,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,Ravioles du Dauphiné - Auchan,3596710214,['Auchan'],['France'],[],[],?,?,?,?,?,['Auchan'],,"['Plats préparés', 'Plats à base de pâtes', 'Pâtes farcies', 'Ravioles', 'Ravioles du Dauphiné']",,,,,,C,72.9%,12.7%,5.5%,4.6%,2.4%,1.7%,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,Salaison des vallons,377000125156,['Salaison des vallons'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,Filets de Maquereau fumé au poivre - KSF SAFA,2416760027429,['KSF SAFA'],['France'],[],[],?,?,?,?,?,,,"['Produits de la mer', 'Poissons', 'Filets de poissons', 'Maquereaux', 'Filets de maquereaux']",,,,,,D,39.4%,14.2%,30.5%,14.0%,0.9%,0.9%,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,Kougloff - PATIBIO,3662191001487,['PATIBIO'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,tagliatelles curcuma citron - jardin bio,760020504700,['jardin bio'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,Pavé de saumon de Norvège - Grand Frais,2869878035952,['Grand Frais'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,Cornichons extrafins - U,8219221411003,['U'],['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Pickles', 'Légumes et dérivés', 'Légumes en conserve', ""Pickles d'origine végétale"", 'Pickles de légumes', 'Pickles de concombres', 'Cornichons']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,Pêche - U bio,9216120362411,['U bio'],['France'],[],[],?,?,?,?,?,"['Super U', 'Magasins U']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,christaline,32740800050043,['Christaline'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Raisins secs Golden - SUN,422083068235504677,['SUN'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,Pomodori secchi conditi - Madama Oliva,8003508009362,['Madama Oliva'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,Parfum de resistance - les jardins de Gaia,3582810274125,['les jardins de Gaia'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,Vio fluor  Bain de bouche - 500mle,12674275,['Vio fluor'],['France'],[],[],?,?,?,?,?,,500 mle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,Émincés Tex Mex - Cereal bio,175681241510,['Cereal bio'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,KRONENGOURG,0802160515,['KRONENGOURG'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,huile de colza - bio village,356470708256302,['bio village'],['France'],[],[],?,?,?,?,?,['Leclerc'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', 'Huiles', 'Huiles de colza']",,,,,,C,89.1%,2.2%,4.4%,2.1%,2.2%,0.0%,55,,['Bio'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,Chou-fleur prêt à croquer - Florette,32802201121166,['Florette'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,la teurgoule - les desserts de Jo,37700030383,['les desserts de Jo'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,celnat,2111051031020,['Celnat'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,les épiciers bio - elibio,307602940960356,['Elibio'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,Légumes pour potage maraîcher - Notre jardin,3564700005761,['Notre jardin'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Fleurs de sureau - RICOLA,76107006266,['RICOLA'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Papi en or - L\'épicurien,344126000,"[""L\\'épicurien""]",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,Amandes décortiquées - U,3170720017972,['U'],['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Fruits à coques décortiqués', 'Amandes', 'Amandes décortiquées']",,,,,,E,96.4%,0.5%,1.0%,1.5%,0.7%,0.0%,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Citronnelle - Artisans du  monde,0414210041171,['Artisans du  monde'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,Pinot gris - Lindemans,9311218000227,['Lindemans'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Lait noisettes - Cote d or,76222109950,['Cote d or'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,pizza l\'ARMOR - leclerc,0207877049204,['Leclerc'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Côtes de Bourg - Carrefour,245414813502,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,producteurs et commerçants,2350392605780,['producteurs et commerçants'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,pamplemousse chinois - hello pomelo,3700389403160,['hello pomelo'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,Lait de montagne - Carrefour,3013401821027,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,CARREFOUR BIO,3560070308,['CARREFOUR BIO'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,Panettone -,8002356015518,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Domaine de la Martellière - Saint Nicolas de Bourgueil,3352590657353,['Saint Nicolas de Bourgueil'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,spaghetti quinoa - jardin bio,478820600651,['jardin bio'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,Baguette viennoise - La boulangère,376049790818,['La boulangère'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,macaron au citron - la sablesienne,3585730000,['la sablesienne'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,éclats de pistache - kambly,76148001360,['Kambly'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,tjgjwbtjcbtrjy - gjrvwn gnfbfv   fvfhf - ffhgjgbn,3781391705305,['gjrvwn gnfbfv   fvfhf'],['France'],[],[],?,?,?,?,?,,ffhgjgbn,['Tjtujtjykyk'],,,,,,,,,,,,,,['ehtjbtk7ojhrvd gjrj'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,les vergers de bertounèche - pruneaux d agen,404000007,['pruneaux d agen'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,Pernod - Pastis51,0441222201712,['Pastis51'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,excellence - lindt,046920029759,['Lindt'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,courmayer,8024884500402,['Courmayer'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Cristaline,326884000100,['Cristaline'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,Eauceane complexe cheveux et ongles,3700871309093,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,pain aux céréales - Carrefour,3464382608,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,C. sauvignon 2008,7290008670012,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,pur arabica - Carrefour,3560070362,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,Rescue plus,5000488109788,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,l\'herboriste n°108 - palais des the,2709900001558,['palais des the'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,câteau de Francicourt - Côtes de Bourgg,3438910872870,['Côtes de Bourgg'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,mélange mix - Carrefour,35600710189,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,La Salvetat,3086320123,['La Salvetat'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Dipster - Carrefour,356007024,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Parmigiano Reggiano - Carrefour,356007100,['Carrefour'],['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,jus de carotte - vitamont,289196500014,['Vitamont'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,NOIX DE CAJOU - PEPITE,760159011933,['PEPITE'],['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix de cajou']",,,,,,E,85.9%,1.5%,2.7%,6.9%,1.9%,1.2%,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,NOIX DE CAJOU - PEPITE,76015901,['PEPITE'],['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix de cajou']",,,,,,E,85.9%,1.5%,2.7%,6.9%,1.9%,1.2%,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Camembert géant cantorel,0251887022634,['Cantorel'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,MIEL - MIEL DE TOURAINE,3760264971023,['MIEL DE TOURAINE'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,beurre baratte doux - biocoop,6100111212591,['Biocoop'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,epi d\'or - leclerc,356470058266402,['Leclerc'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Le plaisir bio -,2890990037982,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,yAOURT NATURE - u,32562203662399,['U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,confiture oranges ameres - bonne maman,045320074895,['bonne maman'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,New Vithanakande - palais des thés,2700115001333,['palais des thés'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
