,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,eco_score,quantity,categories,traceability_code,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,brand,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,labels,allergens,nova_score,packaging,additives,ingredients_origins,manufacturing,markets,brand_owner,origin_detail,producer_info,link,generic_name,palm_ingredients
1243,Confiture de framboises extra - Tante Klara,20151669,['France'],"['Fraise', 'sucre', 'sirop de glucose-fructose', 'acidifiant : acide citrique', 'gélifiant : pectine']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,254,1063 kj(254 kcal),"0,2","0,1","60,1","52,2","0,7","0,1","0,04",C,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Petit-déjeuners', 'Fruits et produits dérivés', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de fruits rouges', 'Confitures de framboises']",,,+13%,-26%,+13%,+4%,65.8%,9.7%,13.4%,8.4%,2.2%,0.6%,60,['Tante Klara'],0.2 g,en faible quantité,0.1 g,en faible quantité,52.2 g,en quantité élevée,0.1 g,en faible quantité,+13%,+116%,+2%,+369%,+369%,10,+13%,C,+13%,,,4,,"['E330 - Acide citrique', 'E440 - Pectines']",,,,,,,,,
1244,"Delikatess Gemüsebrühe, Gemüseconfiture d’oranges",20151706,['France'],[],[],?,253,1059 kj(253 kcal),"0,5","0,1",62,54,"0,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Marzipan Eggs - Penny - 200g,20164683,"['France', 'Suisse']","['Sucre', '21% amandes en poudre', 'pâte de cacao', 'eau', 'beurre de cacao', 'sirop de glucose', 'émulsifiant: lécithines ', 'tournesol', ' humectant: invertase', "" Peut contenir des traces d'autres fruits à coque"", 'de céréales contenant du gluten ', 'blé', 'orge', 'de soja', ""de lait et d'œuf""]","['Sans huile de palme', 'Non végétalien', 'Végétarien']",1905,455,1905 kj(455 kcal),"19,4","5,9","61,2","60,5","6,1",0,0,E,200 g,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Massepain', ""Pâtes d'amande""]",,+4%,+3%,+16%,-6%,-2%,92.2%,3.6%,1.7%,1.8%,0.8%,0.0%,25,['Penny'],19.4 g,en quantité modérée,5.9 g,en quantité élevée,60.5 g,en quantité élevée,0 g,en faible quantité,+3%,+230%,-1%,-100%,-100%,20,+29%,E,+29%,['Fabriqué en Allemagne'],,4,['pp film-packet'],"['E322i - Lécithine', 'E1103 - Invertase']",,,,,,,,,
1246,6 UOVA PASTA GIALLA - Bio sonne,20165840,['France'],"['eau', 'rizl ', '6,5%', 'fèves de soja décortiquéesl ', '4,2%', 'sel marin', "" llngrédient issu de l'agriculture biologique"", ' Bitte vor Gebrauch schütteln', ' Kühl genieBen', ' Nach dem Offnen aufrecht stehend gekühlt bei maximal +7 oc aufbewahren und innerhalb von 5 Tagen aufbrauchen', ' / Agiter avant utilisation', ' Déguster bien frais']","['Végétalien', 'Végétarien']",?,39,163 kj(39 kcal),"1,1","0,2",5,5,2,0,0,,,['Boissons'],,,-30%,+217%,-56%,+303%,,,,,,,,['Bio sonne'],1.1 g,en faible quantité,0.2 g,en faible quantité,5 g,en quantité modérée,0 g,en faible quantité,-32%,+69%,-47%,-100%,-100%,9,+17%,D,+17%,"['Bio', 'Végétarien', 'Végétalien']",,,,,,,,,,,,,
1247,MandeIn Amandes entières décortiquées - Norma - 200g,20170707,"['France', 'Allemagne']","[""ZD Amandes entières décortiquées Ingrédient: Amandes entières décortiquées Peut contenir des traces d'autres fruits à coque"", ""Ce produit naturel doit être conservé à l'abri de la chaleur et de l'humidité"", ' i{òlgré les multiples contrôles et tout le soin apporté lors de la fabrication de ce produit', 'la présence de corps étrangers ne peut pas être exclue ', 'morceaux de coque ou de noyaux par exemple', ' Les nutritionnelles sont soumises aux fluctuations naturelles des Attention', 'ce produit ne convient pas auxjeunes enfants']",[],?,631,2640 kj(631 kcal),52,4,"19,2","4,8","18,3","0,03","0,012",E,200 g,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Fruits à coques décortiqués', 'Amandes', 'Amandes décortiquées']",,,+1%,+1%,+47%,-18%,96.4%,0.5%,1.0%,1.5%,0.7%,0.0%,11,['Norma'],52 g,en quantité élevée,4 g,en quantité modérée,4.8 g,en faible quantité,0.03 g,en faible quantité,+1%,-0%,+23%,+28%,+28%,-4,,A,,,['Fruits à coque'],,['Beutel'],,,,,,,,,,
1248,Melange de fruits à coque et de raisons secs -  - 275g,20183769,['France'],[],"['Végétalien', 'Végétarien']",?,515,2155 kj(515 kcal),"33,5","3,6","36,9","29,9","12,6","0,01","0,004",,275 g,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés']",,,-8%,-22%,+94%,-21%,,,,,,,,,33.5 g,en quantité élevée,3.6 g,en quantité modérée,29.9 g,en quantité élevée,0.01 g,en faible quantité,-8%,-35%,+226%,-97%,-97%,15,+134%,D,+134%,"['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'AT-BIO-301', 'Agriculture UE/Non UE', 'Union Végétarienne Européenne']",,,,,,,,,,,,,
1249,Schlemmerfilet à la Bordelaise - 400g,20185480,"['France', 'Allemagne']",[],[],?,115,481 kj(115 kcal),5,"0,3","3,9","1,1","13,4","0,98","0,392",,400 g,,['MSC-C-52512'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Pêche durable', 'Pêche durable MSC']",,,['Packung(en)'],,,,,,,,,,
1250,Yaourt aux fruits,20186388,['France'],[],[],?,89,372 kj(89 kcal),1,"0,9",15,"14,1",34,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,Cappuccino - Caffeciao,20194451,['France'],"['aqua', 'sodium laureth sulfate', 'cocamidopropyl betaine', 'sodium chloride', 'cocamide dea', 'glycerin', 'parfum', 'polyquaternium-7', 'sodium benzoate', 'peg-7 glyceryl cocoate', 'citrus limon juice', 'potassium sorbate', 'polysorbate 20', 'methylchloroisothiazolinone', 'methylisothiazolinone', 'magnesium nitrate', 'magnesium chloride', 'acetic acid', 'ci 47005', 'ci 42090', 'citric acid', 'hexyl cinnamal', 'limonene', 'linalool produzido por: tberfrasa s,l,', 'pol', 'ind', 'alto losar', 'parcelas 16-17', '45800 quintanar de la 0rden ', 'toledo', 'espanha ', '1le ldl 124']","[""Pourrait contenir de l'huile de palme""]",?,48,201 kj(48 kcal),"1,5","1,4","6,7",6,"1,6","0,3","0,12",,,"['Boissons', 'Boissons chaudes']",,,+71%,+331%,+28%,+183%,,,,,,,,['Caffeciao'],1.5 g,en quantité modérée,1.4 g,en quantité modérée,6 g,en quantité modérée,0.3 g,en quantité modérée,+50%,+781%,+108%,+542%,+542%,13,+190%,E,+190%,"['Agriculture durable', 'en:UTZ Certified']",,4,,"['E422 - Glycérol', 'E211 - Benzoate de sodium', '', 'Risque élevé de sur-exposition', 'E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition', 'E432 - Monolaurate de polyoxyéthylène sorbitane', '', 'Risque modéré de sur-exposition', 'E260 - Acide acétique', 'E330 - Acide citrique', 'E124 - Ponceau 4R']",,,,,,,,,
1252,Cacahuetes jumbo grillees - Ardilla,20197278,['France'],[],[],?,617,2582 kj(617 kcal),"51,3","10,2","10,1","5,9","24,3","0,08","0,032",D,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Fruits à coques et dérivés', 'Fruits à coques', 'Fruits à coque grillés', 'Cacahuètes', 'Cacahuètes grillées']",,,+1%,+5%,-17%,-6%,91.0%,1.7%,3.2%,2.0%,2.2%,0.0%,45,['Ardilla'],51.3 g,en quantité élevée,10.2 g,en quantité élevée,5.9 g,en quantité modérée,0.08 g,en faible quantité,+2%,+42%,+13%,-92%,-92%,3,-50%,C,-50%,,,,,,,,,,,,,,
1253,Donut’s,2020000053101,['France'],[],[],?,417,1745 kj(417 kcal),24,10,44,17,"6,1","1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,Carmela de regalèssia - Hema,2020206899992,['France'],"['sugar', 'ammonium chloride', 'liquorice root extract', 'modified cornstarch', 'anticaking agent E553b/ glucose syrup']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,365,1527 kj(365 kcal),0,0,"90,9","86,8","0,2","0,03","0,012",E,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons']",,,+3%,-100%,+9%,-91%,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,['Hema'],0 g,en faible quantité,0 g,en faible quantité,86.8 g,en quantité élevée,0.03 g,en faible quantité,+2%,-100%,+50%,-75%,-75%,14,-3%,D,-3%,,,4,,"[""E510 - Chlorure d'ammonium"", 'E553b - Talc']",,,['Hema'],,,,,,
1255,Melange bio pour risotto - Milbona,20201753,['France'],"['Ingrùdients : riz pour risottol  légumes déshydratés 9 % ', 'oignon', 'tomate 3,5 %', 'persil', 'cèpes séchés 5 %', "" llngrédient issu de l'agriculture biologique"", ' Peut contenir des traces de gluten', 'de soja', 'de fruits à coque et de graines de sésnme']","['Végétalien', 'Végétarien']",?,20,84 kj(20 kcal),"0,8","0,2",69,"2,2","8,6","0,03","0,012",,,,,,,,,,,,,,,,,['Milbona'],,,,,,,,,,,,,,,,,,"['Bio', 'Végétarien', 'Végétalien', 'Union Végétarienne Européenne']",,,,,,,['Lidl'],,,,,,
1256,Studentenfutter,20204402,['France'],[],[],?,492,2059 kj(492 kcal),30,"5,4","40,5","34,8","11,6","0,02","0,008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Pâtes d'Alsace coquillettes,20210281,['France'],[],[],?,363,1519 kj(363 kcal),"4,6","1,2",64,3,15,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,Pâtes d'Alsace  Papillon,20210298,['France'],[],[],?,291,1218 kj(291 kcal),"4,6","1,2",64,3,15,"0,1","0,04",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', ""Pâtes d'Alsace""]",,,-20%,-3%,0%,0%,,,,,,,,,4.6 g,en quantité modérée,1.2 g,en faible quantité,3 g,en faible quantité,0.1 g,en faible quantité,-20%,-2%,+6%,-6%,-6%,-1,,A,,,,,,,,,,,,,,,
1259,Freeway lemon,20214340,['France'],[],[],?,37,155 kj(37 kcal),0,0,"9,1","9,1",0,"0,02","0,008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,Surf Orange,20214357,['France'],[],[],?,42,176 kj(42 kcal),0,0,"10,3","10,3",0,"0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,Haricots verts -,20218133,['France'],[],[],?,23,96 kj(23 kcal),"0,1",0,"2,6","0,7","1,5","0,75","0,3",B,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Conserves', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Haricots verts', 'Légumineuses en conserve', 'Haricots verts en conserve']",,,-4%,-60%,-2%,+1%,40.4%,27.0%,12.4%,6.4%,8.7%,5.1%,79,,0.1 g,en faible quantité,0 g,en faible quantité,0.7 g,en faible quantité,0.75 g,en quantité modérée,-3%,-100%,-9%,+12%,+12%,-4,,A,,,,,,,,,,,,,,,
1262,Rein Pflanzlich Vegane Lasagne,20227227,['France'],[],[],?,124,519 kj(124 kcal),"5,1","1,6","15,9","2,9","3,1","1,08","0,432",,,,['FSC-C109084'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,Gruyère - Milbona - 150g,20241520,"['France', 'Allemagne']","['Lait cru ', 'origine: Suisse', 'sel', 'présure', 'ferments lactiques']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,396,1657 kj(396 kcal),32,19,0,0,27,"1,5","0,6",B,150 g,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de vache', 'Fromages au lait cru', 'Fromages de Suisse', 'Fromages en tranches', 'Gruyères suisses', 'Gruyère']",['CH 2089'],,-1%,-2%,-100%,+0%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,['Milbona'],32 g,en quantité élevée,19 g,en quantité élevée,0 g,en faible quantité,1.5 g,en quantité modérée,-1%,+5%,-100%,+3%,+3%,15,+5%,D,+5%,['AOP'],['Lait'],3,"['Barquette', 'Plastique']",,['Suisse'],['Suisse'],['LIDL'],,,,,"Fromage à pâte pressée cuite, au lait cru, en tranches",
1264,Vital menü - 350g,20244910,['France'],[],[],?,422,1766 kj(422 kcal),"10,03",0,70,0,11,0,0,,350 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,Yaourt choco Muffin - McEnnedy - 150g,20252823,"['France', 'Allemagne', 'Espagne', 'Suisse']",[],[],?,133,556 kj(133 kcal),"3,9","2,4","19,5","16,9","4,3","0,15","0,06",B,150 g,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts aromatisés']","['DE NW-303 EG', 'DE BY-77723 EG']",,+46%,+41%,+57%,+21%,58.5%,18.6%,8.7%,7.9%,5.0%,1.4%,92,['McEnnedy'],3.9 g,en quantité modérée,2.4 g,en quantité modérée,16.9 g,en quantité élevée,0.15 g,en faible quantité,+46%,+37%,+43%,+32%,+32%,4,+18%,C,+18%,"['Agriculture durable', 'Fabriqué en Allemagne', 'en:UTZ Certified', 'en:utz-certified-cacao']","['Gluten', 'Lait']",,"['Kunststoff', 'Pappe', 'Alu']",,,['Deutschland'],['Lidl'],,,,,,
1266,Cotoletta pollo e tacchino con spinaci,20281892,['France'],[],[],?,226,946 kj(226 kcal),14,"2,4",15,"0,7",10,"1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,Olives grecs -  - 350g,20293710,['France'],[],[],?,191,799 kj(191 kcal),"18,4","2,1","1,1","0,3","3,5","4,3","1,72",B,350 g,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Pickles', ""Produits de l'olivier"", ""Pickles d'origine végétale"", 'Olives', 'Olives vertes']",,,+16%,+14%,-28%,+171%,33.7%,0.2%,40.3%,17.4%,6.7%,1.8%,95,,18.4 g,en quantité modérée,2.1 g,en quantité modérée,0.3 g,en faible quantité,4.3 g,en quantité élevée,+17%,-20%,+40%,+26%,+26%,14,+17%,D,+17%,,,,,,,,,,,,,,
1268,Tropezienne,2030000022632,['France'],[],[],?,385,1611 kj(385 kcal),16,3,51,23,7,1,"0,4",,,"['Snacks', 'Snacks sucrés', 'Beignets sucrés']",,,+8%,+1%,+13%,+10%,,,,,,,,,16 g,en quantité modérée,3 g,en quantité modérée,23 g,en quantité élevée,1 g,en quantité modérée,+8%,-14%,+41%,+36%,+36%,15,+25%,D,+25%,,,,,,,,,,,,,,
1269,Coupe duo framboises,2030500121729,['France'],[],[],?,171,715 kj(171 kcal),"10,6","7,4","17,2","2,2","2,2","0,06","0,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,Beignets parfum chocolat noisette - Auchan,2030500163934,['France'],[],['Sans huile de palme'],?,385,1611 kj(385 kcal),18,2,47,19,"6,5","0,71","0,284",,,"['Snacks', 'Snacks sucrés', 'Beignets sucrés']",,,+8%,+14%,+4%,+3%,,,,,,,,['Auchan'],18 g,en quantité modérée,2 g,en quantité modérée,19 g,en quantité élevée,0.71 g,en quantité modérée,+8%,-42%,+17%,-4%,-4%,12,0%,D,0%,['en:palm-oil-free'],,,,,,,['Auchan'],,,,,,
1271,Torsade chocolat - Auchan - 150g,2030500401326,['France'],"['Farine ', 'BLE', 'BLE malte', 'germes de BLE stabilisé', 'eau', 'BEURRE 15,5%', 'sucre', 'pâte de cacao', 'levure', 'amidon modifié', 'Œuf', 'GLUTEN de BLE', ' CREME en poudre', 'LACTOSE', 'lactoprotéines ', 'LAIT', ' lactosérum en poudre ', 'LAIT', 'sel', 'poudre de LAIT écrémé', 'épaississant : E401', 'stabilisant : E450', 'E516', 'beurre de cacao', 'arômes', 'colorant : E160a', 'émulsifiant : lécithines de SOJA', ""extrait d'acérola"", 'maltodextrine', ' enzymes', '6% de pépites de chocolat']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",?,438,1833 kj(438 kcal),24,11,46,13,"9,5","1,3","0,52",,150 g,['Torsade au chocolat'],,,,,,,,,,,,,,['Auchan'],24 g,en quantité élevée,11 g,en quantité élevée,13 g,en quantité élevée,1.3 g,en quantité modérée,,,,,,22,,E,,,"['Œufs', 'Gluten', 'Lait', 'Soja']",4,['Plastique'],"['E14XX - Amidons modifiés', 'E401 - Alginate de sodium', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E516 - Sulfate de calcium', 'E160a - Carotènes mélangés', 'E322i - Lécithine']",,['St Sébastien Sur Loire 44230'],['Auchan'],,,,,,
1272,Galette des rois à la frangipane 6 personnes - Auchan,2030500476935,['France'],"['Galette', 'pate 56,5%', 'farine de BLÉ', 'BEURRE 33%', 'eau', ' sel', 'garniture 42', '5%', 'sucre', ""poudre d'AMANDE 22,5%"", 'BEURRE 22', '5%', 'OEUF', 'LAIT', ' farine de BLÉ', 'amidon de BLE', 'arômes', 'dorure 1%', 'OEUF', ' Sirop', 'sucre', 'eau', ' Contient une feve']","['Sans huile de palme', 'Non végétalien']",?,423,1770 kj(423 kcal),29,16,34,12,7,0,0,D,,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Pâtisseries', 'Galettes des rois']",,,+0%,+10%,-12%,+10%,88.4%,6.6%,2.2%,1.6%,1.2%,0.0%,36,['Auchan'],29 g,en quantité élevée,16 g,en quantité élevée,12 g,en quantité modérée,0 g,en faible quantité,+1%,+8%,-7%,-100%,-100%,17,-11%,D,-11%,,"['Œufs', 'Gluten', 'Lait', 'Fruits à coque']",4,,,,,['Auchan'],,,,,,
1273,Torsade feuilletée pépites de chocolat,2030500484800,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,Briochette nature x5 250g - Auchan - 250g,2030500491808,['France'],[],[],?,401,1678 kj(401 kcal),"19,1",7,46,"5,7","11,3","1,13","0,452",C,250 g,"['Snacks', 'Snacks sucrés', 'Viennoiseries', 'Brioches', 'Briochettes']",,,+14%,+46%,-8%,+41%,81.5%,11.5%,4.5%,2.1%,0.3%,0.0%,56,['Auchan'],19.1 g,en quantité modérée,7 g,en quantité élevée,5.7 g,en quantité modérée,1.13 g,en quantité modérée,+13%,+27%,-60%,+20%,+20%,17,+16%,D,+16%,,,,,,,,['Auchan'],,,,,,
1275,Buche brownies chocolat au lait - Auchan,2030503636138,['France'],"['lnyedients: Buche', 'lngredients: CREME', 'CREME de LAIT', ' stabilisantE407', 'sucre', 'chocolat NOISETTE gianduja NOISETTE', ' pate decacao', 'beurre de cacao', 'emu!sifiants E322', 'SOJA', ' chocolat decowerture au LAIT LAIT en poudre', 'beurre de cacao', 'pate decacao', 'emulsifiant E322', ' arome vanille', 'blanc cf0EUF', 'dontepaississant E412', ' OEUF entier', ' chocolat de couverture au beurre de cacao', 'poudre de LAIT entier', 'pate de cacao,emulsifiant E322', 'SOJA', 'sel', 'arome naturel de vanille', ' farine deBlE', 'huile de BEURRE', 'poudre jaune d0ElJF„ NOISETTE 1%', 'poudre de cacao', 'eau', 'grain de NOISETTE 50%', 'sucre', ' chapelure', '0EUF entier', 'eau', 'farine de BLE,BEURRE concentre', 'matiere grasse de LAIT', 'colorant E160a', 'selstabilisant E420i', 'levure chililique', 'poudre a lever: E450i E500iifarine de BIO', 'NOIX DE PECAN', 'emulsifiant E471 E477i stabilisant E1520 E422', ' levurechimique', 'poudre a lever: E450i E500ii', ' farine de BLEI sel produitdecongele ne pas recongeler ', 'Brownie cubes', 'sucres OEUF', 'pate decacaoe farine de BIEF BEURRE NOIX de pecan', 'emulsifiantE322', 'SOJA', ' extrait de vanille', ' chocolat LAIT', 'chocolat LAIT ', 'sucrebeurre de cacao', 'poudre de LAIT', 'masse de cacao$ emulsifiant E322', 'SOJA', 'arome de vanille naturelle', 'chocolat au LAIT ', 'sucreY beurrede cacao', ' LAIT entier en poudre', 'masse de cacao', ' emulsifiantE322', 'SOJA', 'arome naturel de ', 'chocolat LAIT ', 'sucre,beurre de poudre de LAIT', 'masse de cacaoF einulsifiantE322', 'SOJA', '! arome de vanille naturelle', ' colorant ', '171 E172', 'Produitdecongele neJjas recon Ier', ' A cusen/er']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",?,536,2243 kj(536 kcal),24,15,36,23,6,"1,975","0,79",D,,"['Snacks', 'Desserts', 'Snacks sucrés', 'Biscuits et gâteaux', 'Aliments et boissons de Noël', 'Pâtisseries', 'Bûches de Noël', 'Bûches pâtissières']",,,+48%,+26%,-16%,+56%,79.8%,13.5%,2.6%,2.8%,1.4%,0.0%,41,['Auchan'],24 g,en quantité élevée,15 g,en quantité élevée,23 g,en quantité élevée,1.98 g,en quantité élevée,+48%,+35%,-25%,+814%,+814%,29,+49%,E,+49%,['Arômes naturels'],"['Œufs', 'Gluten', 'Lait', 'Fruits à coque', 'Soja']",4,,"['E322 - Lécithines', 'E160a - Carotènes mélangés', 'E450i - Pyrophosphate de sodium acide', ""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E422 - Glycérol', 'E500ii - Carbonate acide de sodium']",,,['Auchan'],,,,,,
1276,Délice framboise nougat - Auchan,2030506425722,['France'],"['ENTREMETS FRAMBOISE ET NOUGAT BISCUIT PISTACHE /ngredients: puree franTboise 20%Cfrarnboise', 'sucre ô', ' su-scre', 'sucre', 'blanc ', 'f0EUFr sucre', 'epaississancE412', ' preparation sucree', 'eau', 'huile vegetale de palme non hydrogenee', 'sucre', ' ecreme en poudre', 'stabilisantE420E466', 'proteines de LAIT', ""em'd\\sfiantt412b E322"", 'SOJA', ' E471i chlorure de sodium', 'acidifiantE340 [331', ' atomes', ' mousse', 'eau', 'graisse vegetatehydrogenee dhuile de palme', 'sucre', ""emuls'fsantE411 E412b E401"", 'caseinate de sodumQAI', 'sel', ' arome', 'acidifiantE340ii E331iii', 'poudre cfAMANDE de sucre ', 'dontamidon de mais', 'gei', 'sucre', 'gelatine bovine', 'amidon vomme de terreet ou mais', 'epaississant E415 E412', ' creme nougat t sitoçAe glucose de BEE', 'sucre', 'miel', 'pain azyme', 'fecule pomme hude', 'tournesol', 'albumine ', 'fOEUE arome naturel vanille', 'sirop de AMANDE hachee gelatine hachee 03%', ' mktl 0', '3%', ' poudre de blanc cfOEUF', ""agent acVü'ant&330"", ' teMiant E440', 'stabilisantE450i E34tiii atonie E330', 'cobraneE100 coon', 'concentre jus ciron', ' ackjdQant:E330', ' tunkt chocokit', 'pate ', 'SOA']","['Huile de palme', 'Non végétalien', 'Non végétarien']",?,250,1046 kj(250 kcal),"9,2","4,1","35,9",30,5,"0,2","0,08",,,,,,,,,,,,,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,"['Lait', 'Fruits à coque', 'Soja']",4,,"['E401 - Alginate de sodium', 'E428 - Gélatine', 'E415 - Gomme xanthane', 'E412 - Gomme de guar', 'E330 - Acide citrique']",,,['Auchan'],,,,,,['Huile de palme']
1277,Bugnes nature - Auchan,2030506441159,['France'],[],[],?,434,1816 kj(434 kcal),22,"12,6","50,2","10,3",10,"0,93","0,372",,,"['Snacks', 'Snacks sucrés', 'Beignets sucrés']",,,+22%,+39%,+11%,+58%,,,,,,,,['Auchan'],22 g,en quantité élevée,12.6 g,en quantité élevée,10.3 g,en quantité modérée,0.93 g,en quantité modérée,+22%,+263%,-37%,+26%,+26%,21,+75%,E,+75%,,,,,,,,['Auchan'],,,,,,
1278,Pain fibre - Auchan,2030507949678,['France'],[],[],?,241,1008 kj(241 kcal),13,"0,2",48,"0,7","7,5","1,2","0,48",,,,,,,,,,,,,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,['Auchan'],,,,,,
1279,Pâte à pain pâte à pizza - Auchan - 300g,2030508002488,['France'],[],[],?,1,4 kj(1 kcal),1,1,1,1,1,1,"0,4",B,300g,['Pâtes à pizza'],,,-100%,-82%,-98%,-86%,36.8%,19.3%,11.5%,8.6%,5.0%,18.8%,92,['Auchan'],1 g,en faible quantité,1 g,en faible quantité,1 g,en faible quantité,1 g,en quantité modérée,-100%,-9%,-38%,-35%,-35%,4,-44%,C,-44%,,,,,,,,['Auchan'],,,,,,
1280,Pain chocolat x2 au beurre AOP Charentes - Auchan,2030508670595,['France'],[],[],?,457,1912 kj(457 kcal),25,17,48,13,9,1,"0,4",D,,"['Snacks', 'Snacks sucrés', 'Viennoiseries', 'Pains au chocolat']",,,+15%,+14%,+13%,+26%,81.1%,12.4%,3.5%,2.7%,0.3%,0.0%,50,['Auchan'],25 g,en quantité élevée,17 g,en quantité élevée,13 g,en quantité élevée,1 g,en quantité modérée,+15%,+28%,+8%,+11%,+11%,21,+7%,E,+7%,,,,,,,,['Auchan'],,,,,,
1281,"Fruchtquark, Winterapfel - Yofrutta",20314293,['France'],[],[],?,91,381 kj(91 kcal),"0,2","0,1","14,8","14,3","6,9","0,1","0,04",,,,,,,,,,,,,,,,,['Yofrutta'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
